OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount
ORD_003996,CUST_0098,PROD_0017,2022-09-16,2,359.59,719.18
ORD_003997,CUST_0311,PROD_0037,2022-01-15,3,372.07,1116.21
ORD_003998,CUST_0320,PROD_0024,2022-05-01,4,161.69,646.76
ORD_003999,CUST_0379,PROD_0003,2022-07-04,5,206.06,1030.3
ORD_004000,CUST_0126,PROD_0107,2023-06-22,4,79.38,317.52
ORD_004001,CUST_0082,PROD_0053,2024-08-06,3,118.99,356.97
ORD_004002,CUST_0013,PROD_0137,2022-12-05,5,237.04,1185.2
ORD_004003,CUST_0362,PROD_0023,2024-07-22,2,137.0,274.0
ORD_004004,CUST_0403,PROD_0047,2023-12-18,5,568.38,2841.9
ORD_004005,CUST_0134,PROD_0192,2024-01-14,5,183.57,917.85
ORD_004006,CUST_0322,PROD_0069,2024-09-17,2,317.45,634.9
ORD_004007,CUST_0195,PROD_0040,2022-03-08,3,53.4,160.2
ORD_004008,CUST_0073,PROD_0159,2022-07-04,5,146.86,734.3
ORD_004009,CUST_0419,PROD_0199,2024-07-17,4,206.95,827.8
ORD_004010,CUST_0461,PROD_0169,2023-05-09,1,471.43,471.43
ORD_004011,CUST_0201,PROD_0014,2023-01-08,4,136.14,544.56
ORD_004012,CUST_0492,PROD_0031,2024-08-18,2,220.99,441.98
ORD_004013,CUST_0033,PROD_0118,2023-03-17,2,156.21,312.42
ORD_004014,CUST_0227,PROD_0184,2023-03-21,5,534.5,2672.5
ORD_004015,CUST_0336,PROD_0150,2023-01-17,1,121.02,121.02
ORD_004016,CUST_0167,PROD_0047,2022-12-20,3,568.38,1705.14
ORD_004017,CUST_0291,PROD_0158,2023-03-15,4,89.74,358.96
ORD_004018,CUST_0452,PROD_0044,2022-07-26,4,98.96,395.84
ORD_004019,CUST_0410,PROD_0084,2022-06-04,3,259.19,777.57
ORD_004020,CUST_0121,PROD_0142,2022-10-22,2,72.24,144.48
ORD_004021,CUST_0460,PROD_0043,2023-10-28,3,253.55,760.65
ORD_004022,CUST_0360,PROD_0063,2023-02-21,3,56.6,169.8
ORD_004023,CUST_0285,PROD_0079,2023-07-01,4,269.23,1076.92
ORD_004024,CUST_0063,PROD_0126,2024-08-06,4,84.19,336.76
ORD_004025,CUST_0113,PROD_0042,2024-03-16,3,235.86,707.58
ORD_004026,CUST_0127,PROD_0006,2023-11-13,5,234.09,1170.45
ORD_004027,CUST_0296,PROD_0199,2024-10-17,5,206.95,1034.75
ORD_004028,CUST_0367,PROD_0186,2022-08-27,2,258.0,516.0
ORD_004029,CUST_0458,PROD_0115,2024-06-17,1,59.75,59.75
ORD_004030,CUST_0096,PROD_0147,2022-12-24,4,21.02,84.08
ORD_004031,CUST_0029,PROD_0085,2023-05-20,5,54.99,274.95
ORD_004032,CUST_0240,PROD_0195,2024-12-15,6,26.99,161.94
ORD_004033,CUST_0110,PROD_0126,2023-11-01,3,84.19,252.57
ORD_004034,CUST_0286,PROD_0133,2023-05-13,2,411.01,822.02
ORD_004035,CUST_0077,PROD_0008,2022-07-21,2,261.87,523.74
ORD_004036,CUST_0407,PROD_0094,2024-03-24,1,258.59,258.59
ORD_004037,CUST_0281,PROD_0049,2022-12-21,1,267.78,267.78
ORD_004038,CUST_0136,PROD_0195,2024-09-28,5,26.99,134.95
ORD_004039,CUST_0416,PROD_0176,2024-08-11,5,215.1,1075.5
ORD_004040,CUST_0258,PROD_0130,2024-06-16,3,160.38,481.14
ORD_004041,CUST_0351,PROD_0054,2024-02-02,5,356.32,1781.6
ORD_004042,CUST_0183,PROD_0048,2023-04-30,5,79.12,395.6
ORD_004043,CUST_0202,PROD_0016,2022-03-24,2,226.3,452.6
ORD_004044,CUST_0009,PROD_0072,2023-09-11,2,278.99,557.98
ORD_004045,CUST_0473,PROD_0100,2022-06-17,5,19.2,96.0
ORD_004046,CUST_0438,PROD_0147,2023-10-19,1,21.02,21.02
ORD_004047,CUST_0236,PROD_0018,2023-12-12,3,148.94,446.82
ORD_004048,CUST_0447,PROD_0187,2022-07-11,1,184.96,184.96
ORD_004049,CUST_0399,PROD_0039,2022-12-09,8,487.3,3898.4
ORD_004050,CUST_0340,PROD_0007,2022-07-09,3,426.65,1279.95
ORD_004051,CUST_0102,PROD_0123,2023-07-22,5,471.43,2357.15
ORD_004052,CUST_0099,PROD_0015,2023-02-07,1,326.68,326.68
ORD_004053,CUST_0296,PROD_0107,2024-08-20,1,79.38,79.38
ORD_004054,CUST_0108,PROD_0176,2024-10-20,1,215.1,215.1
ORD_004055,CUST_0312,PROD_0030,2022-10-25,4,183.28,733.12
ORD_004056,CUST_0025,PROD_0163,2022-11-06,2,97.58,195.16
ORD_004057,CUST_0081,PROD_0031,2024-07-31,4,220.99,883.96
ORD_004058,CUST_0239,PROD_0193,2022-10-13,1,191.24,191.24
ORD_004059,CUST_0059,PROD_0156,2022-07-02,1,120.53,120.53
ORD_004060,CUST_0058,PROD_0098,2024-04-04,1,246.9,246.9
ORD_004061,CUST_0067,PROD_0047,2022-03-27,1,568.38,568.38
ORD_004062,CUST_0317,PROD_0185,2022-03-07,4,16.18,64.72
ORD_004063,CUST_0070,PROD_0186,2023-12-04,8,258.0,2064.0
ORD_004064,CUST_0478,PROD_0064,2023-02-10,5,311.36,1556.8
ORD_004065,CUST_0383,PROD_0187,2023-03-15,1,184.96,184.96
ORD_004066,CUST_0151,PROD_0147,2023-01-30,4,21.02,84.08
ORD_004067,CUST_0195,PROD_0087,2023-03-03,5,69.28,346.4
ORD_004068,CUST_0007,PROD_0170,2023-01-02,4,251.97,1007.88
ORD_004069,CUST_0334,PROD_0171,2023-09-10,5,535.43,2677.15
ORD_004070,CUST_0054,PROD_0039,2023-08-01,2,487.3,974.6
ORD_004071,CUST_0052,PROD_0024,2023-08-06,1,161.69,161.69
ORD_004072,CUST_0405,PROD_0143,2024-03-19,5,426.01,2130.05
ORD_004073,CUST_0072,PROD_0087,2022-01-18,5,69.28,346.4
ORD_004074,CUST_0341,PROD_0084,2022-10-03,2,259.19,518.38
ORD_004075,CUST_0306,PROD_0074,2024-02-09,2,171.41,342.82
ORD_004076,CUST_0009,PROD_0152,2023-02-01,3,121.64,364.92
ORD_004077,CUST_0496,PROD_0090,2024-02-19,1,219.12,219.12
ORD_004078,CUST_0415,PROD_0190,2022-01-03,2,120.46,240.92
ORD_004079,CUST_0367,PROD_0171,2023-12-09,3,535.43,1606.29
ORD_004080,CUST_0299,PROD_0128,2022-02-04,1,129.63,129.63
ORD_004081,CUST_0118,PROD_0117,2022-08-31,2,279.62,559.24
ORD_004082,CUST_0142,PROD_0049,2024-05-18,3,267.78,803.34
ORD_004083,CUST_0282,PROD_0084,2024-01-21,4,259.19,1036.76
ORD_004084,CUST_0158,PROD_0196,2022-09-24,2,234.11,468.22
ORD_004085,CUST_0434,PROD_0007,2023-06-16,1,426.65,426.65
ORD_004086,CUST_0455,PROD_0191,2022-11-16,1,133.98,133.98
ORD_004087,CUST_0247,PROD_0014,2024-05-15,1,136.14,136.14
ORD_004088,CUST_0186,PROD_0158,2022-11-28,5,89.74,448.7
ORD_004089,CUST_0254,PROD_0072,2022-05-04,2,278.99,557.98
ORD_004090,CUST_0307,PROD_0159,2022-05-06,4,146.86,587.44
ORD_004091,CUST_0369,PROD_0185,2022-06-24,4,16.18,64.72
ORD_004092,CUST_0219,PROD_0152,2022-02-15,4,121.64,486.56
ORD_004093,CUST_0117,PROD_0034,2022-09-17,3,34.77,104.31
ORD_004094,CUST_0272,PROD_0167,2022-08-08,3,186.8,560.4
ORD_004095,CUST_0164,PROD_0067,2022-11-21,1,74.89,74.89
ORD_004096,CUST_0364,PROD_0074,2022-03-08,2,171.41,342.82
ORD_004097,CUST_0031,PROD_0032,2022-02-04,5,132.5,662.5
ORD_004098,CUST_0186,PROD_0104,2024-10-13,5,358.17,1790.85
ORD_004099,CUST_0469,PROD_0197,2024-07-13,3,160.7,482.1
ORD_004100,CUST_0217,PROD_0079,2022-05-13,3,269.23,807.69
ORD_004101,CUST_0227,PROD_0152,2023-12-14,4,121.64,486.56
ORD_004102,CUST_0432,PROD_0045,2023-05-20,3,229.33,687.99
ORD_004103,CUST_0246,PROD_0028,2022-10-08,3,59.6,178.8
ORD_004104,CUST_0237,PROD_0112,2022-01-06,1,235.15,235.15
ORD_004105,CUST_0023,PROD_0143,2022-05-02,1,426.01,426.01
ORD_004106,CUST_0409,PROD_0132,2022-09-09,1,46.11,46.11
ORD_004107,CUST_0107,PROD_0007,2024-04-24,5,426.65,2133.25
ORD_004108,CUST_0118,PROD_0026,2024-07-09,4,17.96,71.84
ORD_004109,CUST_0142,PROD_0196,2022-07-04,4,234.11,936.44
ORD_004110,CUST_0083,PROD_0109,2024-11-23,1,284.32,284.32
ORD_004111,CUST_0265,PROD_0025,2024-01-21,4,174.34,697.36
ORD_004112,CUST_0055,PROD_0038,2022-03-04,1,116.72,116.72
ORD_004113,CUST_0499,PROD_0088,2022-05-05,4,31.25,125.0
ORD_004114,CUST_0044,PROD_0051,2024-11-07,1,160.68,160.68
ORD_004115,CUST_0053,PROD_0064,2022-04-21,4,311.36,1245.44
ORD_004116,CUST_0365,PROD_0059,2023-11-12,1,94.69,94.69
ORD_004117,CUST_0417,PROD_0074,2024-01-10,5,171.41,857.05
ORD_004118,CUST_0489,PROD_0071,2024-10-04,3,139.03,417.09
ORD_004119,CUST_0103,PROD_0103,2022-12-25,1,325.29,325.29
ORD_004120,CUST_0013,PROD_0005,2024-06-10,2,50.92,101.84
ORD_004121,CUST_0179,PROD_0137,2024-12-17,4,237.04,948.16
ORD_004122,CUST_0361,PROD_0110,2023-06-04,4,265.49,1061.96
ORD_004123,CUST_0016,PROD_0053,2022-09-04,5,118.99,594.95
ORD_004124,CUST_0003,PROD_0086,2023-02-12,2,110.75,221.5
ORD_004125,CUST_0311,PROD_0104,2022-11-17,7,358.17,2507.19
ORD_004126,CUST_0430,PROD_0112,2024-03-17,4,235.15,940.6
ORD_004127,CUST_0422,PROD_0039,2022-06-11,3,487.3,1461.9
ORD_004128,CUST_0300,PROD_0017,2024-12-10,3,359.59,1078.77
ORD_004129,CUST_0359,PROD_0122,2022-02-08,1,312.53,312.53
ORD_004130,CUST_0030,PROD_0069,2024-04-05,4,317.45,1269.8
ORD_004131,CUST_0218,PROD_0026,2023-09-29,3,17.96,53.88
ORD_004132,CUST_0321,PROD_0151,2022-02-21,1,204.19,204.19
ORD_004133,CUST_0408,PROD_0030,2022-04-14,4,183.28,733.12
ORD_004134,CUST_0302,PROD_0125,2024-08-15,1,297.31,297.31
ORD_004135,CUST_0468,PROD_0065,2022-03-18,1,200.97,200.97
ORD_004136,CUST_0384,PROD_0168,2023-06-22,5,439.08,2195.4
ORD_004137,CUST_0121,PROD_0140,2022-05-20,5,313.64,1568.2
ORD_004138,CUST_0388,PROD_0180,2023-07-07,5,18.45,92.25
ORD_004139,CUST_0002,PROD_0081,2023-05-26,1,354.41,354.41
ORD_004140,CUST_0163,PROD_0045,2022-03-28,3,229.33,687.99
ORD_004141,CUST_0313,PROD_0156,2024-10-24,1,120.53,120.53
ORD_004142,CUST_0414,PROD_0151,2023-09-02,5,204.19,1020.95
ORD_004143,CUST_0421,PROD_0128,2024-03-19,5,129.63,648.15
ORD_004144,CUST_0271,PROD_0127,2023-04-04,1,233.49,233.49
ORD_004145,CUST_0102,PROD_0119,2024-06-18,1,158.52,158.52
ORD_004146,CUST_0417,PROD_0107,2024-02-22,5,79.38,396.9
ORD_004147,CUST_0285,PROD_0192,2023-08-23,1,183.57,183.57
ORD_004148,CUST_0211,PROD_0098,2022-07-23,2,246.9,493.8
ORD_004149,CUST_0111,PROD_0125,2023-08-11,1,297.31,297.31
ORD_004150,CUST_0249,PROD_0123,2023-06-30,2,471.43,942.86
ORD_004151,CUST_0120,PROD_0045,2023-10-23,4,229.33,917.32
ORD_004152,CUST_0094,PROD_0054,2024-11-21,7,356.32,2494.24
ORD_004153,CUST_0299,PROD_0146,2022-08-22,5,119.37,596.85
ORD_004154,CUST_0229,PROD_0004,2022-05-18,3,93.45,280.35
ORD_004155,CUST_0085,PROD_0111,2022-10-13,1,377.93,377.93
ORD_004156,CUST_0110,PROD_0120,2022-04-15,5,374.53,1872.65
ORD_004157,CUST_0236,PROD_0139,2022-12-18,1,288.53,288.53
ORD_004158,CUST_0029,PROD_0041,2022-02-26,3,204.61,613.83
ORD_004159,CUST_0049,PROD_0140,2022-06-21,2,313.64,627.28
ORD_004160,CUST_0190,PROD_0176,2024-11-16,7,215.1,1505.7
ORD_004161,CUST_0400,PROD_0150,2024-07-07,2,121.02,242.04
ORD_004162,CUST_0460,PROD_0029,2022-06-21,4,196.16,784.64
ORD_004163,CUST_0493,PROD_0006,2024-10-28,5,234.09,1170.45
ORD_004164,CUST_0494,PROD_0075,2024-11-06,1,292.77,292.77
ORD_004165,CUST_0436,PROD_0019,2024-03-28,3,364.59,1093.77
ORD_004166,CUST_0156,PROD_0137,2022-10-11,2,237.04,474.08
ORD_004167,CUST_0389,PROD_0031,2024-07-13,3,220.99,662.97
ORD_004168,CUST_0268,PROD_0132,2023-04-23,5,46.11,230.55
ORD_004169,CUST_0226,PROD_0130,2024-02-05,4,160.38,641.52
ORD_004170,CUST_0478,PROD_0003,2022-12-20,1,206.06,206.06
ORD_004171,CUST_0133,PROD_0139,2022-04-06,4,288.53,1154.12
ORD_004172,CUST_0243,PROD_0082,2024-08-27,1,98.5,98.5
ORD_004173,CUST_0425,PROD_0047,2023-01-22,4,568.38,2273.52
ORD_004174,CUST_0289,PROD_0022,2023-09-06,5,213.0,1065.0
ORD_004175,CUST_0207,PROD_0024,2022-06-22,2,161.69,323.38
ORD_004176,CUST_0262,PROD_0128,2023-07-08,2,129.63,259.26
ORD_004177,CUST_0308,PROD_0172,2024-05-17,5,196.82,984.1
ORD_004178,CUST_0463,PROD_0130,2022-11-05,6,160.38,962.28
ORD_004179,CUST_0201,PROD_0149,2024-09-04,1,228.02,228.02
ORD_004180,CUST_0137,PROD_0012,2023-12-28,3,112.4,337.2
ORD_004181,CUST_0133,PROD_0023,2024-05-17,1,137.0,137.0
ORD_004182,CUST_0182,PROD_0110,2022-04-01,4,265.49,1061.96
ORD_004183,CUST_0461,PROD_0142,2023-05-24,2,72.24,144.48
ORD_004184,CUST_0250,PROD_0073,2023-04-05,3,50.39,151.17
ORD_004185,CUST_0371,PROD_0097,2023-12-27,1,182.48,182.48
ORD_004186,CUST_0236,PROD_0149,2024-03-26,2,228.02,456.04
ORD_004187,CUST_0150,PROD_0164,2022-04-03,5,154.06,770.3
ORD_004188,CUST_0475,PROD_0108,2023-08-03,5,559.38,2796.9
ORD_004189,CUST_0193,PROD_0099,2023-05-25,3,399.69,1199.07
ORD_004190,CUST_0480,PROD_0157,2024-05-29,1,169.97,169.97
ORD_004191,CUST_0137,PROD_0116,2024-11-13,3,401.54,1204.62
ORD_004192,CUST_0228,PROD_0003,2022-11-10,7,206.06,1442.42
ORD_004193,CUST_0198,PROD_0037,2022-11-24,4,372.07,1488.28
ORD_004194,CUST_0125,PROD_0162,2024-04-12,3,290.06,870.18
ORD_004195,CUST_0278,PROD_0140,2022-09-14,1,313.64,313.64
ORD_004196,CUST_0258,PROD_0147,2023-03-31,3,21.02,63.06
ORD_004197,CUST_0274,PROD_0103,2024-12-26,6,325.29,1951.74
ORD_004198,CUST_0022,PROD_0112,2022-10-09,3,235.15,705.45
ORD_004199,CUST_0203,PROD_0123,2022-11-06,7,471.43,3300.01
ORD_004200,CUST_0295,PROD_0018,2024-05-20,1,148.94,148.94
ORD_004201,CUST_0320,PROD_0017,2022-07-02,3,359.59,1078.77
ORD_004202,CUST_0038,PROD_0055,2022-08-20,5,168.44,842.2
ORD_004203,CUST_0459,PROD_0194,2023-05-24,3,158.03,474.09
ORD_004204,CUST_0339,PROD_0194,2022-12-01,3,158.03,474.09
ORD_004205,CUST_0056,PROD_0060,2023-03-13,4,231.33,925.32
ORD_004206,CUST_0369,PROD_0105,2022-01-01,3,54.51,163.53
ORD_004207,CUST_0096,PROD_0064,2022-03-31,3,311.36,934.08
ORD_004208,CUST_0165,PROD_0143,2024-11-12,1,426.01,426.01
ORD_004209,CUST_0400,PROD_0180,2022-02-14,2,18.45,36.9
ORD_004210,CUST_0185,PROD_0072,2023-09-11,4,278.99,1115.96
ORD_004211,CUST_0075,PROD_0068,2022-09-13,5,36.76,183.8
ORD_004212,CUST_0050,PROD_0110,2023-10-14,1,265.49,265.49
ORD_004213,CUST_0447,PROD_0050,2023-08-16,3,40.56,121.68
ORD_004214,CUST_0015,PROD_0146,2024-05-02,4,119.37,477.48
ORD_004215,CUST_0433,PROD_0017,2024-08-20,4,359.59,1438.36
ORD_004216,CUST_0460,PROD_0192,2022-05-14,5,183.57,917.85
ORD_004217,CUST_0065,PROD_0180,2023-06-14,5,18.45,92.25
ORD_004218,CUST_0276,PROD_0147,2022-03-27,5,21.02,105.1
ORD_004219,CUST_0278,PROD_0187,2022-01-06,4,184.96,739.84
ORD_004220,CUST_0237,PROD_0142,2022-10-25,1,72.24,72.24
ORD_004221,CUST_0140,PROD_0021,2024-06-25,3,110.25,330.75
ORD_004222,CUST_0212,PROD_0133,2022-08-03,2,411.01,822.02
ORD_004223,CUST_0430,PROD_0084,2023-01-14,4,259.19,1036.76
ORD_004224,CUST_0321,PROD_0097,2023-06-27,5,182.48,912.4
ORD_004225,CUST_0217,PROD_0158,2023-05-25,5,89.74,448.7
ORD_004226,CUST_0203,PROD_0179,2024-06-20,3,217.84,653.52
ORD_004227,CUST_0477,PROD_0130,2024-02-20,5,160.38,801.9
ORD_004228,CUST_0160,PROD_0177,2022-07-04,3,360.73,1082.19
ORD_004229,CUST_0175,PROD_0151,2023-06-19,3,204.19,612.57
ORD_004230,CUST_0412,PROD_0169,2022-04-11,1,471.43,471.43
ORD_004231,CUST_0064,PROD_0158,2022-10-04,5,89.74,448.7
ORD_004232,CUST_0348,PROD_0047,2022-04-30,4,568.38,2273.52
ORD_004233,CUST_0185,PROD_0064,2024-02-21,1,311.36,311.36
ORD_004234,CUST_0180,PROD_0030,2022-05-25,4,183.28,733.12
ORD_004235,CUST_0041,PROD_0109,2022-05-07,2,284.32,568.64
ORD_004236,CUST_0427,PROD_0153,2024-03-19,2,408.84,817.68
ORD_004237,CUST_0216,PROD_0081,2023-05-25,4,354.41,1417.64
ORD_004238,CUST_0500,PROD_0182,2022-09-15,1,296.63,296.63
ORD_004239,CUST_0264,PROD_0149,2023-06-17,3,228.02,684.06
ORD_004240,CUST_0191,PROD_0154,2022-04-25,4,284.18,1136.72
ORD_004241,CUST_0249,PROD_0002,2022-04-11,1,292.23,292.23
ORD_004242,CUST_0305,PROD_0168,2023-09-09,2,439.08,878.16
ORD_004243,CUST_0153,PROD_0136,2023-05-28,2,85.69,171.38
ORD_004244,CUST_0025,PROD_0076,2024-02-10,4,385.95,1543.8
ORD_004245,CUST_0350,PROD_0071,2024-06-09,4,139.03,556.12
ORD_004246,CUST_0255,PROD_0106,2022-04-13,3,23.06,69.18
ORD_004247,CUST_0405,PROD_0112,2023-06-21,2,235.15,470.3
ORD_004248,CUST_0008,PROD_0080,2023-10-07,4,292.34,1169.36
ORD_004249,CUST_0443,PROD_0094,2024-09-30,4,258.59,1034.36
ORD_004250,CUST_0175,PROD_0138,2022-03-01,5,433.45,2167.25
ORD_004251,CUST_0231,PROD_0079,2023-10-16,2,269.23,538.46
ORD_004252,CUST_0099,PROD_0130,2022-03-01,4,160.38,641.52
ORD_004253,CUST_0067,PROD_0063,2024-01-27,3,56.6,169.8
ORD_004254,CUST_0410,PROD_0104,2024-02-20,2,358.17,716.34
ORD_004255,CUST_0438,PROD_0163,2023-01-13,4,97.58,390.32
ORD_004256,CUST_0173,PROD_0180,2023-08-16,1,18.45,18.45
ORD_004257,CUST_0056,PROD_0102,2023-11-16,7,182.36,1276.52
ORD_004258,CUST_0118,PROD_0014,2022-01-19,4,136.14,544.56
ORD_004259,CUST_0083,PROD_0048,2022-08-31,2,79.12,158.24
ORD_004260,CUST_0078,PROD_0076,2023-01-06,4,385.95,1543.8
ORD_004261,CUST_0220,PROD_0123,2024-08-28,3,471.43,1414.29
ORD_004262,CUST_0206,PROD_0035,2023-10-10,5,327.3,1636.5
ORD_004263,CUST_0035,PROD_0100,2022-02-26,1,19.2,19.2
ORD_004264,CUST_0041,PROD_0046,2023-07-30,1,64.07,64.07
ORD_004265,CUST_0048,PROD_0096,2024-10-27,3,79.07,237.21
ORD_004266,CUST_0274,PROD_0133,2024-03-06,1,411.01,411.01
ORD_004267,CUST_0004,PROD_0195,2022-01-31,1,26.99,26.99
ORD_004268,CUST_0243,PROD_0151,2024-11-23,5,204.19,1020.95
ORD_004269,CUST_0254,PROD_0144,2022-09-19,2,211.4,422.8
ORD_004270,CUST_0448,PROD_0021,2022-12-21,7,110.25,771.75
ORD_004271,CUST_0483,PROD_0092,2024-06-28,1,126.88,126.88
ORD_004272,CUST_0477,PROD_0070,2024-07-02,2,67.95,135.9
ORD_004273,CUST_0368,PROD_0105,2023-06-23,2,54.51,109.02
ORD_004274,CUST_0327,PROD_0109,2022-06-05,2,284.32,568.64
ORD_004275,CUST_0374,PROD_0029,2022-12-04,1,196.16,196.16
ORD_004276,CUST_0129,PROD_0059,2024-09-07,3,94.69,284.07
ORD_004277,CUST_0117,PROD_0111,2023-12-10,8,377.93,3023.44
ORD_004278,CUST_0444,PROD_0193,2024-12-26,1,191.24,191.24
ORD_004279,CUST_0180,PROD_0163,2022-12-12,5,97.58,487.9
ORD_004280,CUST_0486,PROD_0132,2022-12-25,3,46.11,138.33
ORD_004281,CUST_0344,PROD_0143,2023-04-22,5,426.01,2130.05
ORD_004282,CUST_0167,PROD_0065,2024-01-12,3,200.97,602.91
ORD_004283,CUST_0025,PROD_0009,2024-05-29,3,151.5,454.5
ORD_004284,CUST_0157,PROD_0168,2024-01-23,3,439.08,1317.24
ORD_004285,CUST_0334,PROD_0120,2023-11-25,3,374.53,1123.59
ORD_004286,CUST_0433,PROD_0020,2022-08-17,2,174.09,348.18
ORD_004287,CUST_0484,PROD_0050,2022-11-12,5,40.56,202.8
ORD_004288,CUST_0276,PROD_0158,2024-10-03,5,89.74,448.7
ORD_004289,CUST_0376,PROD_0022,2024-07-12,4,213.0,852.0
ORD_004290,CUST_0462,PROD_0199,2024-03-26,2,206.95,413.9
ORD_004291,CUST_0125,PROD_0171,2023-08-25,2,535.43,1070.86
ORD_004292,CUST_0251,PROD_0044,2022-03-04,2,98.96,197.92
ORD_004293,CUST_0445,PROD_0143,2024-02-17,2,426.01,852.02
ORD_004294,CUST_0420,PROD_0019,2024-08-30,3,364.59,1093.77
ORD_004295,CUST_0366,PROD_0004,2022-05-05,1,93.45,93.45
ORD_004296,CUST_0311,PROD_0100,2023-05-21,1,19.2,19.2
ORD_004297,CUST_0131,PROD_0085,2023-02-03,1,54.99,54.99
ORD_004298,CUST_0198,PROD_0156,2023-04-16,3,120.53,361.59
ORD_004299,CUST_0369,PROD_0140,2024-10-27,2,313.64,627.28
ORD_004300,CUST_0137,PROD_0160,2023-04-15,3,305.41,916.23
ORD_004301,CUST_0435,PROD_0059,2023-09-18,1,94.69,94.69
ORD_004302,CUST_0019,PROD_0180,2022-08-01,5,18.45,92.25
ORD_004303,CUST_0036,PROD_0184,2024-03-22,4,534.5,2138.0
ORD_004304,CUST_0243,PROD_0130,2023-08-10,5,160.38,801.9
ORD_004305,CUST_0464,PROD_0018,2024-05-20,3,148.94,446.82
ORD_004306,CUST_0089,PROD_0072,2023-06-05,3,278.99,836.97
ORD_004307,CUST_0470,PROD_0172,2024-01-07,3,196.82,590.46
ORD_004308,CUST_0135,PROD_0110,2022-04-20,5,265.49,1327.45
ORD_004309,CUST_0108,PROD_0137,2024-01-11,1,237.04,237.04
ORD_004310,CUST_0244,PROD_0155,2023-03-22,4,143.93,575.72
ORD_004311,CUST_0361,PROD_0142,2022-08-08,1,72.24,72.24
ORD_004312,CUST_0329,PROD_0176,2023-10-19,2,215.1,430.2
ORD_004313,CUST_0330,PROD_0153,2022-09-10,2,408.84,817.68
ORD_004314,CUST_0275,PROD_0117,2024-10-25,5,279.62,1398.1
ORD_004315,CUST_0339,PROD_0066,2024-03-01,5,310.35,1551.75
ORD_004316,CUST_0291,PROD_0149,2024-05-21,5,228.02,1140.1
ORD_004317,CUST_0271,PROD_0132,2022-11-14,6,46.11,276.66
ORD_004318,CUST_0162,PROD_0124,2022-09-30,4,134.87,539.48
ORD_004319,CUST_0054,PROD_0071,2024-07-09,2,139.03,278.06
ORD_004320,CUST_0130,PROD_0097,2023-04-22,1,182.48,182.48
ORD_004321,CUST_0415,PROD_0023,2024-02-20,3,137.0,411.0
ORD_004322,CUST_0090,PROD_0069,2022-09-28,2,317.45,634.9
ORD_004323,CUST_0426,PROD_0143,2023-04-09,5,426.01,2130.05
ORD_004324,CUST_0231,PROD_0042,2024-12-03,2,235.86,471.72
ORD_004325,CUST_0406,PROD_0027,2022-11-06,1,409.16,409.16
ORD_004326,CUST_0338,PROD_0141,2024-10-20,1,279.2,279.2
ORD_004327,CUST_0201,PROD_0041,2023-03-07,2,204.61,409.22
ORD_004328,CUST_0265,PROD_0132,2022-04-12,5,46.11,230.55
ORD_004329,CUST_0286,PROD_0055,2022-12-10,2,168.44,336.88
ORD_004330,CUST_0418,PROD_0030,2022-01-31,2,183.28,366.56
ORD_004331,CUST_0118,PROD_0045,2022-01-05,1,229.33,229.33
ORD_004332,CUST_0033,PROD_0178,2024-12-05,5,174.45,872.25
ORD_004333,CUST_0195,PROD_0030,2022-04-03,1,183.28,183.28
ORD_004334,CUST_0261,PROD_0162,2024-09-11,4,290.06,1160.24
ORD_004335,CUST_0063,PROD_0003,2022-06-21,3,206.06,618.18
ORD_004336,CUST_0097,PROD_0096,2024-02-25,1,79.07,79.07
ORD_004337,CUST_0148,PROD_0016,2023-04-27,5,226.3,1131.5
ORD_004338,CUST_0149,PROD_0082,2023-05-15,1,98.5,98.5
ORD_004339,CUST_0302,PROD_0131,2022-04-08,4,269.05,1076.2
ORD_004340,CUST_0142,PROD_0108,2022-10-11,2,559.38,1118.76
ORD_004341,CUST_0162,PROD_0080,2024-04-16,5,292.34,1461.7
ORD_004342,CUST_0162,PROD_0174,2022-07-20,1,47.31,47.31
ORD_004343,CUST_0002,PROD_0051,2022-02-04,4,160.68,642.72
ORD_004344,CUST_0428,PROD_0193,2024-04-07,2,191.24,382.48
ORD_004345,CUST_0002,PROD_0095,2023-07-26,3,553.24,1659.72
ORD_004346,CUST_0488,PROD_0191,2024-02-16,4,133.98,535.92
ORD_004347,CUST_0428,PROD_0020,2023-11-10,1,174.09,174.09
ORD_004348,CUST_0024,PROD_0112,2024-06-05,4,235.15,940.6
ORD_004349,CUST_0217,PROD_0069,2022-07-08,1,317.45,317.45
ORD_004350,CUST_0007,PROD_0166,2024-03-15,3,105.85,317.55
ORD_004351,CUST_0154,PROD_0023,2022-07-04,2,137.0,274.0
ORD_004352,CUST_0145,PROD_0001,2024-07-04,5,28.84,144.2
ORD_004353,CUST_0166,PROD_0026,2024-03-27,5,17.96,89.8
ORD_004354,CUST_0419,PROD_0152,2023-07-05,5,121.64,608.2
ORD_004355,CUST_0241,PROD_0011,2024-12-06,6,385.97,2315.82
ORD_004356,CUST_0396,PROD_0144,2023-02-03,4,211.4,845.6
ORD_004357,CUST_0215,PROD_0141,2023-02-19,3,279.2,837.6
ORD_004358,CUST_0284,PROD_0037,2024-02-13,5,372.07,1860.35
ORD_004359,CUST_0372,PROD_0146,2024-04-09,2,119.37,238.74
ORD_004360,CUST_0199,PROD_0156,2024-07-29,1,120.53,120.53
